x,R
3.5260000000e+00,6.2423029180e-01
3.5261000000e+00,6.2420543132e-01
3.5262000000e+00,6.2418056558e-01
3.5263000000e+00,6.2415569459e-01
3.5264000000e+00,6.2413081833e-01
3.5265000000e+00,6.2410593682e-01
3.5266000000e+00,6.2408105005e-01
3.5267000000e+00,6.2405615802e-01
3.5268000000e+00,6.2403126073e-01
3.5269000000e+00,6.2400635818e-01
3.5270000000e+00,6.2398145037e-01
3.5271000000e+00,6.2395653731e-01
3.5272000000e+00,6.2393161898e-01
3.5273000000e+00,6.2390669540e-01
3.5274000000e+00,6.2388176656e-01
3.5275000000e+00,6.2385683246e-01
3.5276000000e+00,6.2383189310e-01
3.5277000000e+00,6.2380694848e-01
3.5278000000e+00,6.2378199860e-01
3.5279000000e+00,6.2375704346e-01
3.5280000000e+00,6.2373208306e-01
3.5281000000e+00,6.2370711740e-01
3.5282000000e+00,6.2368214649e-01
3.5283000000e+00,6.2365717031e-01
3.5284000000e+00,6.2363218887e-01
3.5285000000e+00,6.2360720218e-01
3.5286000000e+00,6.2358221022e-01
3.5287000000e+00,6.2355721300e-01
3.5288000000e+00,6.2353221053e-01
3.5289000000e+00,6.2350720279e-01
3.5290000000e+00,6.2348218979e-01
3.5291000000e+00,6.2345717154e-01
3.5292000000e+00,6.2343214802e-01
3.5293000000e+00,6.2340711924e-01
3.5294000000e+00,6.2338208520e-01
3.5295000000e+00,6.2335704590e-01
3.5296000000e+00,6.2333200134e-01
3.5297000000e+00,6.2330695153e-01
3.5298000000e+00,6.2328189644e-01
3.5299000000e+00,6.2325683610e-01
3.5300000000e+00,6.2323177050e-01
3.5301000000e+00,6.2320669964e-01
3.5302000000e+00,6.2318162351e-01
3.5303000000e+00,6.2315654213e-01
3.5304000000e+00,6.2313145548e-01
3.5305000000e+00,6.2310636358e-01
3.5306000000e+00,6.2308126641e-01
3.5307000000e+00,6.2305616398e-01
3.5308000000e+00,6.2303105629e-01
3.5309000000e+00,6.2300594333e-01
3.5310000000e+00,6.2298082512e-01
3.5311000000e+00,6.2295570164e-01
3.5312000000e+00,6.2293057291e-01
3.5313000000e+00,6.2290543891e-01
3.5314000000e+00,6.2288029965e-01
3.5315000000e+00,6.2285515512e-01
3.5316000000e+00,6.2283000534e-01
3.5317000000e+00,6.2280485029e-01
3.5318000000e+00,6.2277968998e-01
3.5319000000e+00,6.2275452441e-01
3.5320000000e+00,6.2272935358e-01
3.5321000000e+00,6.2270417749e-01
3.5322000000e+00,6.2267899613e-01
3.5323000000e+00,6.2265380951e-01
3.5324000000e+00,6.2262861763e-01
3.5325000000e+00,6.2260342048e-01
3.5326000000e+00,6.2257821808e-01
3.5327000000e+00,6.2255301041e-01
3.5328000000e+00,6.2252779748e-01
3.5329000000e+00,6.2250257928e-01
3.5330000000e+00,6.2247735582e-01
3.5331000000e+00,6.2245212710e-01
3.5332000000e+00,6.2242689312e-01
3.5333000000e+00,6.2240165388e-01
3.5334000000e+00,6.2237640937e-01
3.5335000000e+00,6.2235115959e-01
3.5336000000e+00,6.2232590456e-01
3.5337000000e+00,6.2230064426e-01
3.5338000000e+00,6.2227537870e-01
3.5339000000e+00,6.2225010788e-01
3.5340000000e+00,6.2222483179e-01
3.5341000000e+00,6.2219955044e-01
3.5342000000e+00,6.2217426382e-01
3.5343000000e+00,6.2214897194e-01
3.5344000000e+00,6.2212367480e-01
3.5345000000e+00,6.2209837239e-01
3.5346000000e+00,6.2207306472e-01
3.5347000000e+00,6.2204775179e-01
3.5348000000e+00,6.2202243359e-01
3.5349000000e+00,6.2199711013e-01
3.5350000000e+00,6.2197178141e-01
3.5351000000e+00,6.2194644742e-01
3.5352000000e+00,6.2192110817e-01
3.5353000000e+00,6.2189576365e-01
3.5354000000e+00,6.2187041387e-01
3.5355000000e+00,6.2184505882e-01
3.5356000000e+00,6.2181969851e-01
3.5357000000e+00,6.2179433294e-01
3.5358000000e+00,6.2176896210e-01
3.5359000000e+00,6.2174358600e-01
3.5360000000e+00,6.2171820463e-01
3.5361000000e+00,6.2169281800e-01
3.5362000000e+00,6.2166742610e-01
3.5363000000e+00,6.2164202894e-01
3.5364000000e+00,6.2161662651e-01
3.5365000000e+00,6.2159121882e-01
3.5366000000e+00,6.2156580587e-01
3.5367000000e+00,6.2154038765e-01
3.5368000000e+00,6.2151496416e-01
3.5369000000e+00,6.2148953541e-01
3.5370000000e+00,6.2146410139e-01
3.5371000000e+00,6.2143866211e-01
3.5372000000e+00,6.2141321757e-01
3.5373000000e+00,6.2138776776e-01
3.5374000000e+00,6.2136231268e-01
3.5375000000e+00,6.2133685234e-01
3.5376000000e+00,6.2131138673e-01
3.5377000000e+00,6.2128591586e-01
3.5378000000e+00,6.2126043972e-01
3.5379000000e+00,6.2123495832e-01
3.5380000000e+00,6.2120947165e-01
3.5381000000e+00,6.2118397971e-01
3.5382000000e+00,6.2115848251e-01
3.5383000000e+00,6.2113298005e-01
3.5384000000e+00,6.2110747231e-01
3.5385000000e+00,6.2108195932e-01
3.5386000000e+00,6.2105644105e-01
3.5387000000e+00,6.2103091752e-01
3.5388000000e+00,6.2100538873e-01
3.5389000000e+00,6.2097985466e-01
3.5390000000e+00,6.2095431534e-01
3.5391000000e+00,6.2092877074e-01
3.5392000000e+00,6.2090322088e-01
3.5393000000e+00,6.2087766576e-01
3.5394000000e+00,6.2085210536e-01
3.5395000000e+00,6.2082653970e-01
3.5396000000e+00,6.2080096878e-01
3.5397000000e+00,6.2077539258e-01
3.5398000000e+00,6.2074981113e-01
3.5399000000e+00,6.2072422440e-01
3.5400000000e+00,6.2069863241e-01
3.5401000000e+00,6.2067303515e-01
3.5402000000e+00,6.2064743262e-01
3.5403000000e+00,6.2062182483e-01
3.5404000000e+00,6.2059621177e-01
3.5405000000e+00,6.2057059345e-01
3.5406000000e+00,6.2054496985e-01
3.5407000000e+00,6.2051934099e-01
3.5408000000e+00,6.2049370687e-01
3.5409000000e+00,6.2046806747e-01
3.5410000000e+00,6.2044242281e-01
3.5411000000e+00,6.2041677289e-01
3.5412000000e+00,6.2039111769e-01
3.5413000000e+00,6.2036545723e-01
3.5414000000e+00,6.2033979150e-01
3.5415000000e+00,6.2031412050e-01
3.5416000000e+00,6.2028844424e-01
3.5417000000e+00,6.2026276270e-01
3.5418000000e+00,6.2023707590e-01
3.5419000000e+00,6.2021138384e-01
3.5420000000e+00,6.2018568650e-01
3.5421000000e+00,6.2015998390e-01
3.5422000000e+00,6.2013427603e-01
3.5423000000e+00,6.2010856289e-01
3.5424000000e+00,6.2008284449e-01
3.5425000000e+00,6.2005712082e-01
3.5426000000e+00,6.2003139187e-01
3.5427000000e+00,6.2000565767e-01
3.5428000000e+00,6.1997991819e-01
3.5429000000e+00,6.1995417344e-01
3.5430000000e+00,6.1992842343e-01
3.5431000000e+00,6.1990266815e-01
3.5432000000e+00,6.1987690760e-01
3.5433000000e+00,6.1985114179e-01
3.5434000000e+00,6.1982537070e-01
3.5435000000e+00,6.1979959435e-01
3.5436000000e+00,6.1977381272e-01
3.5437000000e+00,6.1974802583e-01
3.5438000000e+00,6.1972223368e-01
3.5439000000e+00,6.1969643625e-01
3.5440000000e+00,6.1967063355e-01
3.5441000000e+00,6.1964482559e-01
3.5442000000e+00,6.1961901236e-01
3.5443000000e+00,6.1959319386e-01
3.5444000000e+00,6.1956737009e-01
3.5445000000e+00,6.1954154105e-01
3.5446000000e+00,6.1951570674e-01
3.5447000000e+00,6.1948986717e-01
3.5448000000e+00,6.1946402232e-01
3.5449000000e+00,6.1943817221e-01
3.5450000000e+00,6.1941231683e-01
3.5451000000e+00,6.1938645618e-01
3.5452000000e+00,6.1936059026e-01
3.5453000000e+00,6.1933471907e-01
3.5454000000e+00,6.1930884261e-01
3.5455000000e+00,6.1928296088e-01
3.5456000000e+00,6.1925707389e-01
3.5457000000e+00,6.1923118162e-01
3.5458000000e+00,6.1920528409e-01
3.5459000000e+00,6.1917938128e-01
3.5460000000e+00,6.1915347321e-01
3.5461000000e+00,6.1912755987e-01
3.5462000000e+00,6.1910164126e-01
3.5463000000e+00,6.1907571738e-01
3.5464000000e+00,6.1904978823e-01
3.5465000000e+00,6.1902385381e-01
3.5466000000e+00,6.1899791412e-01
3.5467000000e+00,6.1897196916e-01
3.5468000000e+00,6.1894601893e-01
3.5469000000e+00,6.1892006343e-01
3.5470000000e+00,6.1889410266e-01
3.5471000000e+00,6.1886813663e-01
3.5472000000e+00,6.1884216532e-01
3.5473000000e+00,6.1881618874e-01
3.5474000000e+00,6.1879020690e-01
3.5475000000e+00,6.1876421978e-01
3.5476000000e+00,6.1873822739e-01
3.5477000000e+00,6.1871222974e-01
3.5478000000e+00,6.1868622681e-01
3.5479000000e+00,6.1866021862e-01
3.5480000000e+00,6.1863420515e-01
3.5481000000e+00,6.1860818641e-01
3.5482000000e+00,6.1858216241e-01
3.5483000000e+00,6.1855613313e-01
3.5484000000e+00,6.1853009858e-01
3.5485000000e+00,6.1850405877e-01
3.5486000000e+00,6.1847801368e-01
3.5487000000e+00,6.1845196332e-01
3.5488000000e+00,6.1842590770e-01
3.5489000000e+00,6.1839984680e-01
3.5490000000e+00,6.1837378063e-01
3.5491000000e+00,6.1834770919e-01
3.5492000000e+00,6.1832163248e-01
3.5493000000e+00,6.1829555051e-01
3.5494000000e+00,6.1826946326e-01
3.5495000000e+00,6.1824337074e-01
3.5496000000e+00,6.1821727295e-01
3.5497000000e+00,6.1819116988e-01
3.5498000000e+00,6.1816506155e-01
3.5499000000e+00,6.1813894795e-01
3.5500000000e+00,6.1811282908e-01
3.5501000000e+00,6.1808670493e-01
3.5502000000e+00,6.1806057552e-01
3.5503000000e+00,6.1803444083e-01
3.5504000000e+00,6.1800830088e-01
3.5505000000e+00,6.1798215565e-01
3.5506000000e+00,6.1795600515e-01
3.5507000000e+00,6.1792984938e-01
3.5508000000e+00,6.1790368834e-01
3.5509000000e+00,6.1787752203e-01
3.5510000000e+00,6.1785135045e-01
3.5511000000e+00,6.1782517360e-01
3.5512000000e+00,6.1779899148e-01
3.5513000000e+00,6.1777280408e-01
3.5514000000e+00,6.1774661141e-01
3.5515000000e+00,6.1772041348e-01
3.5516000000e+00,6.1769421027e-01
3.5517000000e+00,6.1766800179e-01
3.5518000000e+00,6.1764178804e-01
3.5519000000e+00,6.1761556902e-01
3.5520000000e+00,6.1758934473e-01
3.5521000000e+00,6.1756311516e-01
3.5522000000e+00,6.1753688033e-01
3.5523000000e+00,6.1751064022e-01
3.5524000000e+00,6.1748439484e-01
3.5525000000e+00,6.1745814419e-01
3.5526000000e+00,6.1743188827e-01
3.5527000000e+00,6.1740562708e-01
3.5528000000e+00,6.1737936061e-01
3.5529000000e+00,6.1735308888e-01
3.5530000000e+00,6.1732681187e-01
3.5531000000e+00,6.1730052959e-01
3.5532000000e+00,6.1727424204e-01
3.5533000000e+00,6.1724794922e-01
3.5534000000e+00,6.1722165113e-01
3.5535000000e+00,6.1719534776e-01
3.5536000000e+00,6.1716903913e-01
3.5537000000e+00,6.1714272522e-01
3.5538000000e+00,6.1711640604e-01
3.5539000000e+00,6.1709008159e-01
3.5540000000e+00,6.1706375186e-01
3.5541000000e+00,6.1703741687e-01
3.5542000000e+00,6.1701107660e-01
3.5543000000e+00,6.1698473106e-01
3.5544000000e+00,6.1695838025e-01
3.5545000000e+00,6.1693202417e-01
3.5546000000e+00,6.1690566281e-01
3.5547000000e+00,6.1687929618e-01
3.5548000000e+00,6.1685292429e-01
3.5549000000e+00,6.1682654711e-01
3.5550000000e+00,6.1680016467e-01
3.5551000000e+00,6.1677377696e-01
3.5552000000e+00,6.1674738397e-01
3.5553000000e+00,6.1672098571e-01
3.5554000000e+00,6.1669458218e-01
3.5555000000e+00,6.1666817338e-01
3.5556000000e+00,6.1664175930e-01
3.5557000000e+00,6.1661533995e-01
3.5558000000e+00,6.1658891533e-01
3.5559000000e+00,6.1656248544e-01
3.5560000000e+00,6.1653605028e-01
3.5561000000e+00,6.1650960984e-01
3.5562000000e+00,6.1648316413e-01
3.5563000000e+00,6.1645671315e-01
3.5564000000e+00,6.1643025690e-01
3.5565000000e+00,6.1640379537e-01
3.5566000000e+00,6.1637732857e-01
3.5567000000e+00,6.1635085650e-01
3.5568000000e+00,6.1632437916e-01
3.5569000000e+00,6.1629789655e-01
3.5570000000e+00,6.1627140866e-01
3.5571000000e+00,6.1624491550e-01
3.5572000000e+00,6.1621841706e-01
3.5573000000e+00,6.1619191336e-01
3.5574000000e+00,6.1616540438e-01
3.5575000000e+00,6.1613889013e-01
3.5576000000e+00,6.1611237061e-01
3.5577000000e+00,6.1608584581e-01
3.5578000000e+00,6.1605931575e-01
3.5579000000e+00,6.1603278041e-01
3.5580000000e+00,6.1600623979e-01
3.5581000000e+00,6.1597969391e-01
3.5582000000e+00,6.1595314275e-01
3.5583000000e+00,6.1592658632e-01
3.5584000000e+00,6.1590002462e-01
3.5585000000e+00,6.1587345764e-01
3.5586000000e+00,6.1584688539e-01
3.5587000000e+00,6.1582030787e-01
3.5588000000e+00,6.1579372507e-01
3.5589000000e+00,6.1576713701e-01
3.5590000000e+00,6.1574054367e-01
3.5591000000e+00,6.1571394505e-01
3.5592000000e+00,6.1568734117e-01
3.5593000000e+00,6.1566073201e-01
3.5594000000e+00,6.1563411758e-01
3.5595000000e+00,6.1560749788e-01
3.5596000000e+00,6.1558087290e-01
3.5597000000e+00,6.1555424265e-01
3.5598000000e+00,6.1552760713e-01
3.5599000000e+00,6.1550096633e-01
3.5600000000e+00,6.1547432026e-01
3.5601000000e+00,6.1544766892e-01
3.5602000000e+00,6.1542101231e-01
3.5603000000e+00,6.1539435042e-01
3.5604000000e+00,6.1536768326e-01
3.5605000000e+00,6.1534101083e-01
3.5606000000e+00,6.1531433312e-01
3.5607000000e+00,6.1528765014e-01
3.5608000000e+00,6.1526096189e-01
3.5609000000e+00,6.1523426837e-01
3.5610000000e+00,6.1520756957e-01
3.5611000000e+00,6.1518086550e-01
3.5612000000e+00,6.1515415615e-01
3.5613000000e+00,6.1512744154e-01
3.5614000000e+00,6.1510072165e-01
3.5615000000e+00,6.1507399648e-01
3.5616000000e+00,6.1504726605e-01
3.5617000000e+00,6.1502053034e-01
3.5618000000e+00,6.1499378935e-01
3.5619000000e+00,6.1496704310e-01
3.5620000000e+00,6.1494029157e-01
3.5621000000e+00,6.1491353477e-01
3.5622000000e+00,6.1488677269e-01
3.5623000000e+00,6.1486000534e-01
3.5624000000e+00,6.1483323272e-01
3.5625000000e+00,6.1480645483e-01
3.5626000000e+00,6.1477967166e-01
3.5627000000e+00,6.1475288322e-01
3.5628000000e+00,6.1472608950e-01
3.5629000000e+00,6.1469929052e-01
3.5630000000e+00,6.1467248626e-01
3.5631000000e+00,6.1464567672e-01
3.5632000000e+00,6.1461886192e-01
3.5633000000e+00,6.1459204184e-01
3.5634000000e+00,6.1456521648e-01
3.5635000000e+00,6.1453838586e-01
3.5636000000e+00,6.1451154996e-01
3.5637000000e+00,6.1448470878e-01
3.5638000000e+00,6.1445786234e-01
3.5639000000e+00,6.1443101062e-01
3.5640000000e+00,6.1440415362e-01
3.5641000000e+00,6.1437729136e-01
3.5642000000e+00,6.1435042382e-01
3.5643000000e+00,6.1432355100e-01
3.5644000000e+00,6.1429667292e-01
3.5645000000e+00,6.1426978956e-01
3.5646000000e+00,6.1424290093e-01
3.5647000000e+00,6.1421600702e-01
3.5648000000e+00,6.1418910784e-01
3.5649000000e+00,6.1416220339e-01
3.5650000000e+00,6.1413529366e-01
3.5651000000e+00,6.1410837866e-01
3.5652000000e+00,6.1408145839e-01
3.5653000000e+00,6.1405453284e-01
3.5654000000e+00,6.1402760202e-01
3.5655000000e+00,6.1400066593e-01
3.5656000000e+00,6.1397372457e-01
3.5657000000e+00,6.1394677793e-01
3.5658000000e+00,6.1391982601e-01
3.5659000000e+00,6.1389286883e-01
3.5660000000e+00,6.1386590637e-01
3.5661000000e+00,6.1383893864e-01
3.5662000000e+00,6.1381196563e-01
3.5663000000e+00,6.1378498735e-01
3.5664000000e+00,6.1375800380e-01
3.5665000000e+00,6.1373101497e-01
3.5666000000e+00,6.1370402087e-01
3.5667000000e+00,6.1367702150e-01
3.5668000000e+00,6.1365001685e-01
3.5669000000e+00,6.1362300693e-01
3.5670000000e+00,6.1359599174e-01
3.5671000000e+00,6.1356897127e-01
3.5672000000e+00,6.1354194554e-01
3.5673000000e+00,6.1351491452e-01
3.5674000000e+00,6.1348787824e-01
3.5675000000e+00,6.1346083668e-01
3.5676000000e+00,6.1343378984e-01
3.5677000000e+00,6.1340673774e-01
3.5678000000e+00,6.1337968036e-01
3.5679000000e+00,6.1335261770e-01
3.5680000000e+00,6.1332554978e-01
3.5681000000e+00,6.1329847658e-01
3.5682000000e+00,6.1327139811e-01
3.5683000000e+00,6.1324431436e-01
3.5684000000e+00,6.1321722534e-01
3.5685000000e+00,6.1319013105e-01
3.5686000000e+00,6.1316303148e-01
3.5687000000e+00,6.1313592664e-01
3.5688000000e+00,6.1310881653e-01
3.5689000000e+00,6.1308170114e-01
3.5690000000e+00,6.1305458048e-01
3.5691000000e+00,6.1302745455e-01
3.5692000000e+00,6.1300032335e-01
3.5693000000e+00,6.1297318687e-01
3.5694000000e+00,6.1294604511e-01
3.5695000000e+00,6.1291889809e-01
3.5696000000e+00,6.1289174579e-01
3.5697000000e+00,6.1286458822e-01
3.5698000000e+00,6.1283742537e-01
3.5699000000e+00,6.1281025725e-01
3.5700000000e+00,6.1278308386e-01
3.5701000000e+00,6.1275590519e-01
3.5702000000e+00,6.1272872126e-01
3.5703000000e+00,6.1270153204e-01
3.5704000000e+00,6.1267433756e-01
3.5705000000e+00,6.1264713780e-01
3.5706000000e+00,6.1261993277e-01
3.5707000000e+00,6.1259272246e-01
3.5708000000e+00,6.1256550689e-01
3.5709000000e+00,6.1253828604e-01
3.5710000000e+00,6.1251105991e-01
3.5711000000e+00,6.1248382851e-01
3.5712000000e+00,6.1245659184e-01
3.5713000000e+00,6.1242934990e-01
3.5714000000e+00,6.1240210268e-01
3.5715000000e+00,6.1237485019e-01
3.5716000000e+00,6.1234759243e-01
3.5717000000e+00,6.1232032939e-01
3.5718000000e+00,6.1229306109e-01
3.5719000000e+00,6.1226578750e-01
3.5720000000e+00,6.1223850865e-01
3.5721000000e+00,6.1221122452e-01
3.5722000000e+00,6.1218393512e-01
3.5723000000e+00,6.1215664044e-01
3.5724000000e+00,6.1212934050e-01
3.5725000000e+00,6.1210203527e-01
3.5726000000e+00,6.1207472478e-01
3.5727000000e+00,6.1204740901e-01
3.5728000000e+00,6.1202008797e-01
3.5729000000e+00,6.1199276166e-01
3.5730000000e+00,6.1196543008e-01
3.5731000000e+00,6.1193809322e-01
3.5732000000e+00,6.1191075109e-01
3.5733000000e+00,6.1188340368e-01
3.5734000000e+00,6.1185605100e-01
3.5735000000e+00,6.1182869305e-01
3.5736000000e+00,6.1180132983e-01
3.5737000000e+00,6.1177396134e-01
3.5738000000e+00,6.1174658757e-01
3.5739000000e+00,6.1171920852e-01
3.5740000000e+00,6.1169182421e-01
3.5741000000e+00,6.1166443462e-01
3.5742000000e+00,6.1163703976e-01
3.5743000000e+00,6.1160963963e-01
3.5744000000e+00,6.1158223422e-01
3.5745000000e+00,6.1155482355e-01
3.5746000000e+00,6.1152740759e-01
3.5747000000e+00,6.1149998637e-01
3.5748000000e+00,6.1147255987e-01
3.5749000000e+00,6.1144512810e-01
3.5750000000e+00,6.1141769106e-01
3.5751000000e+00,6.1139024875e-01
3.5752000000e+00,6.1136280116e-01
3.5753000000e+00,6.1133534830e-01
3.5754000000e+00,6.1130789017e-01
3.5755000000e+00,6.1128042676e-01
3.5756000000e+00,6.1125295808e-01
3.5757000000e+00,6.1122548413e-01
3.5758000000e+00,6.1119800491e-01
3.5759000000e+00,6.1117052042e-01
3.5760000000e+00,6.1114303065e-01
3.5761000000e+00,6.1111553561e-01
3.5762000000e+00,6.1108803529e-01
3.5763000000e+00,6.1106052971e-01
3.5764000000e+00,6.1103301885e-01
3.5765000000e+00,6.1100550272e-01
3.5766000000e+00,6.1097798132e-01
3.5767000000e+00,6.1095045464e-01
3.5768000000e+00,6.1092292270e-01
3.5769000000e+00,6.1089538548e-01
3.5770000000e+00,6.1086784298e-01
3.5771000000e+00,6.1084029522e-01
3.5772000000e+00,6.1081274218e-01
3.5773000000e+00,6.1078518387e-01
3.5774000000e+00,6.1075762029e-01
3.5775000000e+00,6.1073005144e-01
3.5776000000e+00,6.1070247731e-01
3.5777000000e+00,6.1067489792e-01
3.5778000000e+00,6.1064731325e-01
3.5779000000e+00,6.1061972331e-01
3.5780000000e+00,6.1059212809e-01
3.5781000000e+00,6.1056452761e-01
3.5782000000e+00,6.1053692185e-01
3.5783000000e+00,6.1050931082e-01
3.5784000000e+00,6.1048169452e-01
3.5785000000e+00,6.1045407294e-01
3.5786000000e+00,6.1042644610e-01
3.5787000000e+00,6.1039881398e-01
3.5788000000e+00,6.1037117659e-01
3.5789000000e+00,6.1034353393e-01
3.5790000000e+00,6.1031588599e-01
3.5791000000e+00,6.1028823279e-01
3.5792000000e+00,6.1026057431e-01
3.5793000000e+00,6.1023291056e-01
3.5794000000e+00,6.1020524154e-01
3.5795000000e+00,6.1017756725e-01
3.5796000000e+00,6.1014988768e-01
3.5797000000e+00,6.1012220285e-01
3.5798000000e+00,6.1009451274e-01
3.5799000000e+00,6.1006681736e-01
3.5800000000e+00,6.1003911671e-01
3.5801000000e+00,6.1001141078e-01
3.5802000000e+00,6.0998369959e-01
3.5803000000e+00,6.0995598313e-01
3.5804000000e+00,6.0992826139e-01
3.5805000000e+00,6.0990053438e-01
3.5806000000e+00,6.0987280210e-01
3.5807000000e+00,6.0984506455e-01
3.5808000000e+00,6.0981732172e-01
3.5809000000e+00,6.0978957363e-01
3.5810000000e+00,6.0976182027e-01
3.5811000000e+00,6.0973406163e-01
3.5812000000e+00,6.0970629772e-01
3.5813000000e+00,6.0967852854e-01
3.5814000000e+00,6.0965075409e-01
3.5815000000e+00,6.0962297437e-01
3.5816000000e+00,6.0959518938e-01
3.5817000000e+00,6.0956739911e-01
3.5818000000e+00,6.0953960358e-01
3.5819000000e+00,6.0951180277e-01
3.5820000000e+00,6.0948399669e-01
3.5821000000e+00,6.0945618534e-01
3.5822000000e+00,6.0942836872e-01
3.5823000000e+00,6.0940054683e-01
3.5824000000e+00,6.0937271967e-01
3.5825000000e+00,6.0934488724e-01
3.5826000000e+00,6.0931704954e-01
3.5827000000e+00,6.0928920656e-01
3.5828000000e+00,6.0926135832e-01
3.5829000000e+00,6.0923350480e-01
3.5830000000e+00,6.0920564602e-01
3.5831000000e+00,6.0917778196e-01
3.5832000000e+00,6.0914991263e-01
3.5833000000e+00,6.0912203804e-01
3.5834000000e+00,6.0909415817e-01
3.5835000000e+00,6.0906627303e-01
3.5836000000e+00,6.0903838262e-01
3.5837000000e+00,6.0901048694e-01
3.5838000000e+00,6.0898258599e-01
3.5839000000e+00,6.0895467977e-01
3.5840000000e+00,6.0892676828e-01
3.5841000000e+00,6.0889885151e-01
3.5842000000e+00,6.0887092948e-01
3.5843000000e+00,6.0884300218e-01
3.5844000000e+00,6.0881506961e-01
3.5845000000e+00,6.0878713176e-01
3.5846000000e+00,6.0875918865e-01
3.5847000000e+00,6.0873124027e-01
3.5848000000e+00,6.0870328661e-01
3.5849000000e+00,6.0867532769e-01
3.5850000000e+00,6.0864736350e-01
3.5851000000e+00,6.0861939403e-01
3.5852000000e+00,6.0859141930e-01
3.5853000000e+00,6.0856343930e-01
3.5854000000e+00,6.0853545403e-01
3.5855000000e+00,6.0850746348e-01
3.5856000000e+00,6.0847946767e-01
3.5857000000e+00,6.0845146659e-01
3.5858000000e+00,6.0842346024e-01
3.5859000000e+00,6.0839544861e-01
3.5860000000e+00,6.0836743172e-01
3.5861000000e+00,6.0833940956e-01
3.5862000000e+00,6.0831138213e-01
3.5863000000e+00,6.0828334943e-01
3.5864000000e+00,6.0825531146e-01
3.5865000000e+00,6.0822726822e-01
3.5866000000e+00,6.0819921971e-01
3.5867000000e+00,6.0817116593e-01
3.5868000000e+00,6.0814310689e-01
3.5869000000e+00,6.0811504257e-01
3.5870000000e+00,6.0808697298e-01
3.5871000000e+00,6.0805889813e-01
3.5872000000e+00,6.0803081801e-01
3.5873000000e+00,6.0800273261e-01
3.5874000000e+00,6.0797464195e-01
3.5875000000e+00,6.0794654602e-01
3.5876000000e+00,6.0791844482e-01
3.5877000000e+00,6.0789033835e-01
3.5878000000e+00,6.0786222661e-01
3.5879000000e+00,6.0783410960e-01
3.5880000000e+00,6.0780598733e-01
3.5881000000e+00,6.0777785978e-01
3.5882000000e+00,6.0774972697e-01
3.5883000000e+00,6.0772158889e-01
3.5884000000e+00,6.0769344554e-01
3.5885000000e+00,6.0766529692e-01
3.5886000000e+00,6.0763714303e-01
3.5887000000e+00,6.0760898387e-01
3.5888000000e+00,6.0758081945e-01
3.5889000000e+00,6.0755264975e-01
3.5890000000e+00,6.0752447479e-01
3.5891000000e+00,6.0749629456e-01
3.5892000000e+00,6.0746810906e-01
3.5893000000e+00,6.0743991830e-01
3.5894000000e+00,6.0741172226e-01
3.5895000000e+00,6.0738352096e-01
3.5896000000e+00,6.0735531439e-01
3.5897000000e+00,6.0732710255e-01
3.5898000000e+00,6.0729888544e-01
3.5899000000e+00,6.0727066306e-01
3.5900000000e+00,6.0724243542e-01
3.5901000000e+00,6.0721420251e-01
3.5902000000e+00,6.0718596433e-01
3.5903000000e+00,6.0715772089e-01
3.5904000000e+00,6.0712947217e-01
3.5905000000e+00,6.0710121819e-01
3.5906000000e+00,6.0707295894e-01
3.5907000000e+00,6.0704469442e-01
3.5908000000e+00,6.0701642464e-01
3.5909000000e+00,6.0698814959e-01
3.5910000000e+00,6.0695986927e-01
3.5911000000e+00,6.0693158368e-01
3.5912000000e+00,6.0690329282e-01
3.5913000000e+00,6.0687499670e-01
3.5914000000e+00,6.0684669531e-01
3.5915000000e+00,6.0681838866e-01
3.5916000000e+00,6.0679007673e-01
3.5917000000e+00,6.0676175954e-01
3.5918000000e+00,6.0673343709e-01
3.5919000000e+00,6.0670510936e-01
3.5920000000e+00,6.0667677637e-01
3.5921000000e+00,6.0664843811e-01
3.5922000000e+00,6.0662009459e-01
3.5923000000e+00,6.0659174580e-01
3.5924000000e+00,6.0656339174e-01
3.5925000000e+00,6.0653503241e-01
3.5926000000e+00,6.0650666782e-01
3.5927000000e+00,6.0647829796e-01
3.5928000000e+00,6.0644992284e-01
3.5929000000e+00,6.0642154245e-01
3.5930000000e+00,6.0639315679e-01
3.5931000000e+00,6.0636476587e-01
3.5932000000e+00,6.0633636968e-01
3.5933000000e+00,6.0630796822e-01
3.5934000000e+00,6.0627956150e-01
3.5935000000e+00,6.0625114951e-01
3.5936000000e+00,6.0622273225e-01
3.5937000000e+00,6.0619430973e-01
3.5938000000e+00,6.0616588194e-01
3.5939000000e+00,6.0613744889e-01
3.5940000000e+00,6.0610901057e-01
3.5941000000e+00,6.0608056699e-01
3.5942000000e+00,6.0605211814e-01
3.5943000000e+00,6.0602366402e-01
3.5944000000e+00,6.0599520464e-01
3.5945000000e+00,6.0596674000e-01
3.5946000000e+00,6.0593827008e-01
3.5947000000e+00,6.0590979490e-01
3.5948000000e+00,6.0588131446e-01
3.5949000000e+00,6.0585282875e-01
3.5950000000e+00,6.0582433778e-01
3.5951000000e+00,6.0579584154e-01
3.5952000000e+00,6.0576734004e-01
3.5953000000e+00,6.0573883327e-01
3.5954000000e+00,6.0571032123e-01
3.5955000000e+00,6.0568180393e-01
3.5956000000e+00,6.0565328137e-01
3.5957000000e+00,6.0562475354e-01
3.5958000000e+00,6.0559622045e-01
